id,tweet,label,length
train_yoruba_01455,"""27th august, 2022: the former senate president dr. abubakar bukola saraki booed at okekere, ilorin as the chant of ole ole ole (thief) takeover the air as he visits kwara. ##url",Abuse,178
train_yoruba_01011,ẹni tó jọba tán tó tún ńwo òkè fẹ̀ fẹ̀ fẹ̀ ṣé ó fẹ́ di olódùmarè ni a person already crowned a king still kept looking upward in dire expectation does he want to become god contentment is it lack of contentment can be stressful,Normal,227
train_yoruba_03199,kété tí baáálé rẹ̀ ọdẹ ọ̀dàlẹ̀ gánánní ẹfọ̀n mẹ́ta ọkàn an rẹ̀ sọ pé ṣàǹgbá fọ́,Normal,79
test_yoruba_00217,"""@username i'm even popular than you in twitter... olofo to binu awa ologo 😅😁🙄""",Abuse,79
train_yoruba_03259,"""@username awon olodo gbogbo.""",Abuse,30
dev_yoruba_00109,lẹ́yìn tí a ti kó ọ̀pám̀bàtà jáde àwọn awo yóò máa yí de ní ṣísẹ̀ntẹ̀lé,Normal,71
train_yoruba_00078,àìsanra tó ajá ológìnní kì í ṣe ti àìjẹun kánú bíran rẹ̀ ṣe mọ ni  cats relative smallness to dogs isnt for want of food thats how cats are appearance can be deceptive respect what at first sight is not clearly obvious yoruba proverb,Normal,233
train_yoruba_03024,"""@username nah idiot your stupid papa be for giving birth to oloriburuku like you. ko ni da fun baba e""",Abuse,103
train_yoruba_00887,"""eleyi wa leni ko si ikan. ##url",Normal,32
train_yoruba_00357,mo ti rorín mo ti bọ́jú èmi ò kí í ṣe ọ̀bùn ènìyàn tí í fojú àná wòran,Abuse,70
dev_yoruba_00056,"""so, #ankaraarmy #belikengozichallenge is trending but you no go join..if na to open your reversable breast and shake yansh😞. you go don post like 8 diff vids. omo ale #belikengozichallenge #ankaraarmy #noigoestowto #okonjoiweala""",Abuse,230
train_yoruba_00226,"""awon omoluabi yoruba atata ni ijebu!  i love this. it came from  ijebu ode, south west of the yoruba race in nigeria. beautiful sight to behold. happiness is everywhere in nigeria and is rated the happiest people in the world. ##url",Normal,233
train_yoruba_03197,"""ko si omo kidi ni apc ni ?....awon omo buruku, oniranu, alatenuje alainironu nah e plenty for southwest wing of apc. ##url",Hate,123
dev_yoruba_00392,"""awe titan, k'e wáá bèrè àsèje yin padà lójú páálí, pèlú ebu àti oti lord/schnapps. eyin omo àlè omo yahoo gbogbo yii.""",Abuse,119
train_yoruba_03135,"""@username wòn ti tó werey wòn tin ri werey awón ómó alé dédé""",Abuse,62
train_yoruba_02892,"""@username it is unfortunate that your father is an unfortunate man who gave birth to an unfortunate son...oloriburuku omo jati jati...""",Abuse,136
dev_yoruba_00336,"""girl: shina, anything for your girl? (winks)  shina: okó wà, ẹpọ̀n náà sì wà. which one do you want?  girl: (hisses and walks away) oníranù ni boy shina yìí sha. rubbish!  shina: now you're familiar with my game. ##url",Abuse,219
test_yoruba_00099,"""awon eleyi ti ya weyrey ##url",Abuse,30
train_yoruba_02233,òkú olówó oṣù mẹ́ta òkú òtòṣì oṣù mẹ́fà òkú ọlọ́mọ àṣeeṣètán ni,Normal,63
dev_yoruba_00054,"""omo, o ti re body yii lati ana 😓😪 shugbon, ola ni ojo aiku...🤧  mo need lati sun dada...nitori pe, ori ti'n fo mi radarada oshi bayii! 🤕  kilode gan na? 🤒 ##url",Normal,161
train_yoruba_00258,"""nigerian government shey eni oloriburuku niyin ni... awa youth gan ti di rakitic moyin lowo #endsars #endbadgovernanceinnigeria #foolishpartyinnigeria""",Abuse,152
train_yoruba_00519,"""oponu, arindin, didirin, odè, òle, ole, adagba madani, weyrey dey disguise thank god day na jack you dey whyne, lenu ko sha e ni blocking ni, bloody terrorist #endsars #endswat #cutthecostofgovernanceinnigeria ##url",Abuse,216
test_yoruba_00366,"""ise eniyan ni ise eranko""",Normal,26
train_yoruba_00740,"""werey ni distinguished, nkan rere wun ole. ##url",Abuse,49
train_yoruba_02986,"""oloriburuku maashafaniyin gbogbogbo, werey niyin o, (#iyenphuungbel-iyen#)!!!""",Abuse,79
train_yoruba_02200,romans awa si mọ̀ pe ohun gbogbo li o nṣiṣẹ pọ̀ si rere fun awọn ti o fẹ ọlọrun ani fun awọn ẹniti a pè gẹgẹ bi ipinnu rẹ̀,Normal,122
train_yoruba_00534,"""apada si buruku oni kan wa ✨🙏""",Abuse,31
train_yoruba_03282,"""to mark the 5th years coronation of kabiyesi, hrm oba (engr) moses olufemi agunsoye. the elegboro of ijebu jesa. the planning committee wishes to intimate the public that kabiyesi shall grant a press conference on 11th nov 2022 join via the link below. 👇 ##url ##url",Normal,267
test_yoruba_00589,"""here's the 7.4km oru-awa-ilaporu road in ijebu north local government that will be commissioned today.  indeed, dapo abiodun @username is a silent achiever   #buildingourfuturetogether #iseya #ogunstate #dapoabiodun #datill2027 #apc2023 #igbega2023 #renewedhope23 ##url",Normal,270
train_yoruba_00037,ìran gàmbàrí ló kó ẹṣin wá ojúọjọ́ọ ti wa níwọ̀oòrùn gúúsù níbi ò fi bẹ́ẹ̀ dára fún ìsìn ẹṣin mọ́là ní í ṣètọ́jú wọn itandowe yoruba,Hate,132
train_yoruba_01971,"""@username ani mumu ni bobo daniel yi seh 🤣🤣""",Abuse,45
test_yoruba_00205,ọ̀pàpà paradà ó dèèmọ̀ gòdògbò taani ò mọ̀ pẹ́nu àgbà òṣèlú lèèmọ̀ ti ń gbó àgbà òṣèlú àgbà ọ̀jẹ̀lú,Abuse,99
train_yoruba_02555,wọ́n níkú akọni ní í pa akọni ikú omi ní í pa ọ̀mọ̀wẹ̀ òwò tẹ́dàá bá mọ̀ ní ṣẹ́ ẹ̀dá lẹ́yìn adebayofaletiodigba yoruba omoyoobaatata,Normal,132
train_yoruba_02088,"""@username iyalaya eeee ati baba eeee ni werey, oloriburuku omo iya olosho irandiran eee ti gbogbo yin ma ta danu ni""",Abuse,117
train_yoruba_01235,ẹ̀bùn edùmarè ni ọmọ ẹ̀rí ìfẹ́ rẹ̀ sí wa ni wọ́n èdùmàrè à ń bẹ̀ ọ́ bá wa wo àwọn èwe yè fi wọ́n fún àwọn tí ń wojú rẹ fún ẹ̀bùn wọn má ṣe jẹ́ kí wọ́n kú mọ́ àwọn òbí wọn lọ́wọ́ èyí a wí yìí kárọ̀ rọ̀ mọ́ ọn,Normal,207
train_yoruba_00558,àgùtàn tó bá bá ajá rìn á jẹ ìgbẹ́ ajá tó bá bá ewúrẹ́ rìn á jẹ èpo iṣu a sheep that moves with dogs will eat faeces and a dog that moves with goats will eat yam peelings be mindful of your close associates good morning,Normal,219
train_yoruba_02598,"""oshey million dollar’s business selling claniv klein. ori e ti daru.. awon molebi e lohn po ekoh gbigbona fun ##url",Abuse,116
train_yoruba_03405,"""ẹni tó lẹ fìlà mọ́ àjànàkú náà ṣe aájò ajé, ọlọ́hun ni kò fún-un lẹ́ran pa.. adíá fún àwọn elupeee! smiiiiiiiiiling 🚶🙄🚶🙄🚶""",Normal,123
dev_yoruba_00057,"""@username joey barton has always and will continue to be a foooooool.. oloriburuku....""",Abuse,88
train_yoruba_02253,"""whatsapp tí lulẹ....""",Abuse,22
test_yoruba_00631,àbẹ́ẹ̀ rí nkan ilá rèé lọ́jà àṣé àwọn ará a náà má njẹ ilá,Normal,58
train_yoruba_01297,"""@username oloriburuku ni lord lugard""",Abuse,38
train_yoruba_01034,"""omo alè jati jati ##url",Abuse,24
dev_yoruba_00588,Omo ale ni bobo yi,Abuse,18
train_yoruba_01087,odi gba miran sugbon o le tele mi padafollow back,Normal,49
train_yoruba_00194,"""mo kede gege bi iranse ọlọ́run olódùmarè, gbogbo emi okunkun ati agbara ti wọn n fi igbiyanju ati isẹ re se ofo, agbara emi mimo tu wọn ka loni loruko jesu. #ojuaroleoodua ##url",Normal,178
test_yoruba_00697,"""your caption says it all. buying votes ahead of time, ori gbogbo yin tali daru. ##url",Abuse,86
train_yoruba_01937,"""let people 'mourn' in piss, plis dear. olófo ni beauharry""",Abuse,59
test_yoruba_00616,"""bloody bastard... omo àlè jatijati ##url",Abuse,41
train_yoruba_01178,"""@username none of these 2, my candidate is asiwaju bola ahmed tinubu,the jagaban of nigeria, akanbi omo olodo ide, bat, omo ju omo lo 1 of nigeria,e mi l'okan 1 of nigeria, city boy, oko city girl distinguished senator oluremi tinubu""",Normal,235
train_yoruba_02054,kò sí ẹni tí ọlọ́run ò ṣe fún àfi ẹni tó bá ní tòun kò tó,Normal,57
dev_yoruba_00007,"""eleyi tigbe no egbon, e bami bororo itura si ni sir 🙁 ##url",Normal,60
train_yoruba_00568,"""radarada… that thing can be annoying😏iwo to pa ęran , o tun fun ęni to pa ęran lę ran.  carry food go house wey dem dey celebrate, kill 5 rams🤣😅😂 shey ęn shi ni""",Abuse,162
dev_yoruba_00017,"""oriki corona virus...  túálè o ✌🏻 ọmọ ológo tó gbàlú kan a múni dúró sílé tipátipá a múni daṣọ bomú dandandan a mú ará ìlú òyìnbó wálé pàjáwìrì a múni sá f'ólólùfẹ́ ẹni ọmọ burúkú tó ń ṣẹ̀rùba gbogbo ìlú ọ̀ da jìnnìjìnnì bolẹ̀ ẹkùn olùkápá gbogbo olóṣèlú""",Normal,256
train_yoruba_03042,"""adape ole ni omo nfewo, ibaje di ewa lo nmu obinrin lu eti, kosi ohun to nje orekunrin ati ore binrin ju yiyan ara eni lale lo. ekola kuro leko eko okola ewe lo ko. say no to boyfriend and girlfriend ❌🙀  can you read yoruba very well?""",Normal,236
train_yoruba_00235,"""@username then leave another person's coven alone and face your hell. oloriburuku omo jati jati""",Abuse,97
train_yoruba_01606,"""a ma pada fi werey port oro ílé ayé yi ni cos o ti súmì but ko ni rè mì💪🏽""",Abuse,75
test_yoruba_00563,"""@username then you will d*e like never before. àwọn ọmọ ale jati jati""",Abuse,71
train_yoruba_00259,"""on-going construction of the multi-million naira prince senator buruji kashamu (psbk) skill acquisition centre, oke-oyinbo atikori, ijebu-igbo... facilitated by the rt. hon. adekoya adesegun abdel-majid (attacker)  a good development for the people in that constituency. ##url",Normal,277
train_yoruba_02117,ẹ bá mi kìlọ̀ fajáni kò fọwọ́mu àṣàkẹ́ lọla àti sade ifè olójú mẹta arike nìkan ni tèmi kò má de bẹ ayinde yàtò sajani olójú mẹ́ta oleku happyvalentinesday yoruba,Normal,162
test_yoruba_00437,"""@username olofo ọmọ àgbàdo""",Hate,28
train_yoruba_00829,"""aiteteji inu ota n dun, aji tan inu n bi baba baba won. @ gra ijebu ode ##url",Normal,78
train_yoruba_00043,"""@username olódo ni yín ma....""",Abuse,31
train_yoruba_00727,"""it’s very sad that you’re existing, oye ki won pa e dami ni, olofo ##url",Abuse,73
train_yoruba_03119,"""i don't like those ones,this is actually meant for the elder statesman and agba!!! those ijebu royal ones make me look like someone whonhas arrived, mi ò dẹ̀ tíì dé ##url ##url",Normal,177
train_yoruba_02957,"""@username iya laya e baba e mofo  oloriburuku oloyinbo  oni shey birthday""",Abuse,75
train_yoruba_00491,"""attacker on the move again. orimolusi palace, ijebu-igbo nearing completion.courtesy of rt. hon. adesegun abdel-majid adekoya (attacker) ##url",Normal,143
train_yoruba_01323,wàláhì tàlahì fulani ló ń ba nigeria jẹ́,Hate,40
train_yoruba_00847,"""oloshi ni won ##url",Abuse,20
train_yoruba_02439,"""@username i worry oooo. we need to do everything possible so we won't worry for next 4 years  okan awon omo ale gbogbo ko ni bale.""",Abuse,132
test_yoruba_00457,no obo like nkan okunrin she mean,Normal,33
train_yoruba_00400,"""#naijiria lefitiku 26:6 [6] emi o si fi alafia si ilẹ na, ẹnyin o si dubulẹ, kò si sí ẹniti yio dẹruba nyin: emi o si mu ki ẹranko buburu ki o dasẹ kuro ni ilẹ na, bẹ̃ni idà ki yio là ilẹ nyin já.""",Normal,198
dev_yoruba_00654,ọlọ́gbọ́n ni í fi ọ̀ràn elòmíràn kọ́gbọ́n òmùgọ̀ á fi tirẹ̀ kọ́gbọ́n  it is a wise person who learns from the experience,Normal,120
dev_yoruba_00605,"""@username ofo lomi eko n ṣe wa soofo.... oloriburuku somebody kadaa fun e""",Abuse,75
train_yoruba_00229,ajírorín lorúkọ tí mò ń jẹ́ ajíwẹ̀ ni wọ́n mọ̀n mí sí lágbolé wa bẹ́ẹ̀ ni o èmi ò lè ṣèṣe ọ̀bùn nígbà kankan,Normal,108
train_yoruba_02668,"""oniranu sug president. ##url",Abuse,29
train_yoruba_01293,creole di kiriyó somebody yes sir di sọ̀bọ̀dìyẹsà ló di àǹńkò,Normal,61
train_yoruba_02328,"""maraji... arà e o tí ji pépè... lo lò màrájí è, so that you will be alright! do you mean those people who died before christ were recreated so that they could go to father through him!... i’ve got a lot màrá jí at ijebu ode ##url",Normal,230
train_yoruba_01221,"""this 1⃣ sef na photoshop oo, na me get the website ooo 😂😂😂😂 àwọn olofo tó ń bínú ológo ##url",Normal,93
train_yoruba_00183,"""@username the people he claims to be in the same profession with 😭😭😭 oloriburuku jati jati""",Abuse,92
test_yoruba_00737,bótilẹ̀jẹ́pé ọ̀fọ́nọ̀n ajẹlójú onílé ti jẹ ìwée wọ́n rò pé wèrè ni mo fẹ́rànan ìtàn inúu rẹ̀ mọ̀nàkàì adebayofaletiodigba yoruba,Abuse,128
train_yoruba_02891,mo ki gbogbo omo kaaro ojiire patapata nile loko ati leyin odi a dara fun gbogbo wa o amin,Normal,90
dev_yoruba_00416,"""o ba iya e laiye ! omo ale jati jati 😯 get the fuvk outta here dummy! ##url",Abuse,76
train_yoruba_01314,kódà orúkọ tí lárúbáwá ń pe ẹranko kútúpà onípátákó lẹ́sẹ̀ yìí ni a yà tí a fi ń pè é lọ̀la nítorí ó ṣàjòjìi wa,Normal,111
train_yoruba_01405,kíni ìtumọ̀ọ ajá ò gbọdọ̀ bá ẹkùn ní bùbá kíni bùbá,Normal,54
train_yoruba_02095,òkè pẹ̀lẹ́ o àtàgé ọlọ́mú orù ó wo ọmọ wo ìyá ó wo bàbá wo ọmọ òkè gbà mí o ọ̀lọ́mú orú máà jẹ ki tèmi ó sòro ṣe aképè níjọ́ tí ọ̀ràn kò sunwọ̀n omi rere nílé ẹni tí ó ń tọ́jú òkè dákun gbà mí,Normal,192
test_yoruba_00730,"""oponu ni awon brothers and sisters eeeee nile were omo  you think we fees on twitter news like you? asiwere  😃😃 ##url",Abuse,118
train_yoruba_01945,"""@username oti yawerey oloriburuku, due to self interest wish your family was among those that were shot at the lekki toll gate, oloribu onikure koni dafu iya e""",Abuse,161
train_yoruba_02920,Awon Clown gbogbo.,Abuse,18
train_yoruba_03099,wọ́n á ní ajagajígì ẹni tí ó mi kùkùté mi ra rẹ̀ kíni ajagajígì ibeere yoruba,Hate,77
test_yoruba_00126,"""@username in ijegun market, they collect money everyday, baba oloja money and mama oloja money, they always come up with different tickets""",Normal,140
train_yoruba_02222,"""akpabio never see anything! aunty tutu i diekolola omo oolore stand gidigba on your side..  a won eranko! ##url",Abuse,112
train_yoruba_02803,"""#bbnaija oloriburuku,omo ale ,omo abi pape  omopapa langi,omo lasan  lasan ,be afraid of what is coming to u.wunmi be afraid. ##url",Abuse,132
train_yoruba_03413,"Ẹku isẹ sir, Ọmọ baba emi lokan",Normal,31
dev_yoruba_00646,"""ó t'esè'lé bò yahoo ni babaláwo olè l'everybody eni ilè mó bá ṣá ni bàráwò  a ti lo a ti dé (a ti lo a ti dé) eni orí yo ó dilé (eni orí yo ó dilé) ení ba lo l'ó ba dé  inside life, l'oó ti rí five alive inside life, l'oó ti rí deeper life  just lyrics by pep president 🤣 ##url",Normal,278
train_yoruba_00360,"""èpè ní ń p'olè... ##url",Normal,24
train_yoruba_02388,"""lmfaooooooo   isé éyan n’isé erankó 😂 ##url",Normal,44
train_yoruba_03081,"""@username oloriburuku omo. a ni ko ye fagbo mo, u no go hear.""",Abuse,63
train_yoruba_02653,"""daddy freeze can't say pim now, but he can sit in the comfort of his home to call out pastors. oloshi alatenuje, bororo asiwin okunrin. eyinbo eribu nioma so kura.  hypocrite""",Abuse,176
train_yoruba_00094,lágbájá ìbá wà a di ìjímèrè ẹni tó bá níwájú doloyo were soandso alive he would transform himself into a brown monkey did the person who preceded him ever transform himself into any kind of,Normal,189
train_yoruba_02134,"""can someone please explain this to me, ori mi t'ifẹ dàrú oo 😩😩 ##url",Normal,69
train_yoruba_00152,wọ́n ti ma pèsè ohun jíjẹ fún àwọn ọkùnrin tó ń jagun ní odi ìlú ní àwọn ìgbà òmíràn ẹ̀wẹ̀ àwọn obìnrin ni wọ́n ma gbára jọ láti lọ fi ohun oúnjẹ jíṣẹ́ fún àwọn ológun tó jìnnà sí ilé àwọn obìnrin kópa ní gidi nínú òwò ṣíṣe ní ìlú ọlọ́nà jíjìnnàréré,Normal,249
train_yoruba_02509,"Bobo yi, o ma lulè badly on 11th",Abuse,32
train_yoruba_01204,"""this is the period you start planning how to save your salary. by next week plan tí dàrú.""",Normal,91
train_yoruba_02210,oníṣẹ́ ìbílẹ̀ wo ni à ń pè ní ọ̀pàpàpagidàsọgidèèyàn  a onígẹdú b agbẹ́gilére d àgbẹ̀  ibeere yoruba,Normal,100
train_yoruba_02814,"""@username obasanjo is a waste products to all yoruba's , olorun n gbo . omo ale jatijati""",Abuse,90
train_yoruba_01911,"""@username you're actually the one carrying an imbecile child in your avi...have you forgotten so soon?  gedifuk omoàlè játijàti....""",Abuse,133
train_yoruba_00420,"""you must be an oloriburuku oloshi, its decent not descent 🤡🤡🤡 #bbtitans #bbtitans2023 ##url",Abuse,92
dev_yoruba_00599,mo ti kuro ni le baba landlord o keni keni ma wa mi o da wipe omobinrin re yen ti loyun o de ma n paro ju odigba,Normal,112
train_yoruba_02551,"""werey leleyi o 😂 nibo lo toju enzo fernandez si? 😕 ##url",Abuse,57
train_yoruba_00168,ohun tí ọ̀rúnmìlà kò mọ̀ ni pé ìyáa èṣù èyí kì í ṣe sàtánì o ni ìyá tí ó gbẹ́mìí mì yìí ń ṣe,Normal,92
train_yoruba_03318,mo fi déédé ìwòyí kí amòfin àgbà babátúndé fáshọlá kúu aráfẹ́rakù bàbá wọn ibrahim adémọ́lá fáshọlá tó dolóògbé lónìí,Normal,121
train_yoruba_00248,"""@username the only answer of 2023 . others shall lule 😭😭😭😭 awon ole gbogbo 🤡🤡🤡🤡 ##url",Abuse,86
train_yoruba_01084,"""ole le toba wonu eko ko tun jade mo 😭😭🙏 ##url",Normal,46
